mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__gamma,param_model__kernel,param_model__nu,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.006354284286499023,0.0005290929627969935,0.004600715637207031,0.0005409866535225251,0.01,rbf,0.1,passthrough,"{'model__gamma': 0.01, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.661188369152971,0.46017699115044247,0.5786978508217446,0.6101055806938159,0.5314285714285714,0.568319472649509,0.06860635013526967,32
0.007509279251098633,0.001683536436390464,0.0025888919830322266,0.0006122024902301447,0.01,sigmoid,0.01,StandardScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.5559418457648545,0.48008849557522126,0.4823008849557522,0.49321266968325794,0.4822222222222222,0.49875322364026164,0.028960530963623148,56
0.009635257720947265,0.002418444299362609,0.0048907756805419925,0.0015244058457499032,0.01,sigmoid,0.01,RobustScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.43805309734513276,0.24778761061946902,0.28982300884955753,0.5141402714932126,0.43333333333333335,0.38462746432814104,0.09971274492279884,90
0.01158437728881836,0.0068234299031768005,0.004096412658691406,0.0020153760716830824,0.01,sigmoid,0.01,passthrough,"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.5581542351453855,0.5625790139064475,0.497787610619469,0.497737556561086,0.48444444444444446,0.5201405721353665,0.03323198291669031,49
0.014737319946289063,0.0031061101237863328,0.0053040504455566405,0.0016122414160115793,0.01,sigmoid,0.05,StandardScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.4690265486725664,0.5493046776232616,0.4778761061946903,0.4751131221719457,0.4822222222222222,0.49070853537693726,0.0296091948431959,66
0.020584964752197267,0.010072181461617119,0.007821178436279297,0.006291310491799155,0.01,sigmoid,0.05,RobustScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.6656131479140328,0.5448798988621998,0.6074589127686472,0.6304675716440422,0.5673015873015873,0.6031442236981019,0.04323649964990782,17
0.01582059860229492,0.0031436837286447027,0.0033272743225097657,0.0008270466154732431,0.01,sigmoid,0.05,passthrough,"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.4756637168141593,0.5493046776232616,0.4778761061946903,0.4841628959276018,0.4866666666666667,0.4947348126452759,0.027577720158562156,61
0.024411821365356447,0.005918933129825057,0.006138515472412109,0.0023855193528447434,0.01,sigmoid,0.1,StandardScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.4314159292035398,0.4579646017699115,0.45353982300884954,0.4434389140271493,0.4622222222222222,0.44971629804633445,0.011075748704760812,82
0.049913883209228516,0.0325500093508512,0.006328392028808594,0.004638726257547367,0.01,sigmoid,0.1,RobustScaler(),"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.6501264222503161,0.516118836915297,0.5139064475347661,0.5707013574660633,0.5247619047619048,0.5551229937856694,0.05178853251391913,42
0.016387748718261718,0.002143352147644781,0.0028779983520507814,0.00046738588271663737,0.01,sigmoid,0.1,passthrough,"{'model__gamma': 0.01, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.41814159292035397,0.4557522123893805,0.4491150442477876,0.4434389140271493,0.4622222222222222,0.4457339971613787,0.015167503814439959,86
0.0039294719696044925,0.0001229881818550735,0.003616952896118164,0.00031907841253548693,0.1,rbf,0.01,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.5316055625790138,0.5426675094816688,0.6744627054361567,0.681184012066365,0.546984126984127,0.5953807833094662,0.06753421182289156,19
0.008957910537719726,0.0028889429390090123,0.004679203033447266,0.0013070785733749395,0.1,rbf,0.01,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.5515170670037927,0.48672566371681414,0.627370417193426,0.5652337858220211,0.5625396825396826,0.5586773232551473,0.04473244181877871,40
0.005649137496948242,0.0011376243612545031,0.005746889114379883,0.001186665984299254,0.1,rbf,0.01,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.5338179519595448,0.5404551201011378,0.6744627054361567,0.681184012066365,0.546984126984127,0.5953807833094662,0.06747620543351149,19
0.0075566768646240234,0.0020765623450841896,0.007541370391845703,0.0022571542052686826,0.1,rbf,0.05,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.5963969658659923,0.5338179519595448,0.6678255372945638,0.678921568627451,0.5403174603174603,0.6034558968130025,0.061195183259405296,16
0.019923925399780273,0.008864698384584903,0.008405494689941406,0.007269651804895801,0.1,rbf,0.05,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.5360303413400758,0.4778761061946903,0.6030341340075853,0.6463046757164403,0.546984126984127,0.5620458768485836,0.057909925056572616,39
0.005000972747802734,0.00034806452610337965,0.004114294052124023,0.0003205257595394884,0.1,rbf,0.05,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.5963969658659923,0.5338179519595448,0.6678255372945638,0.678921568627451,0.5425396825396824,0.6039003412574468,0.060741398756912784,15
0.007862615585327148,0.0003354058605964404,0.0048827648162841795,0.00016835420453056065,0.1,rbf,0.1,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.6434892541087232,0.5249683944374209,0.6412768647281921,0.6653469079939669,0.585079365079365,0.6120321572695336,0.05097806647183454,10
0.01187272071838379,0.002887371323669146,0.005661439895629883,0.0024821305057849885,0.1,rbf,0.1,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.656763590391909,0.46238938053097345,0.5609987357774967,0.621417797888386,0.6698412698412699,0.5942821548860071,0.0759643899093173,21
0.012798643112182618,0.001382836182338446,0.009729290008544922,0.001702875172623074,0.1,rbf,0.1,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.7127054361567635,0.5249683944374209,0.6434892541087232,0.6653469079939669,0.6587301587301587,0.6410480302854066,0.06247930597053899,4
0.005667877197265625,0.001220264536700501,0.004237174987792969,0.0011199342278448159,0.1,sigmoid,0.01,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.48672566371681414,0.497787610619469,0.49557522123893805,0.49095022624434387,0.5,0.494207744363913,0.004792256584829137,63
0.014719629287719726,0.013147709124303613,0.010856008529663086,0.014453506502133217,0.1,sigmoid,0.01,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.4823008849557522,0.5670037926675094,0.5692161820480405,0.497737556561086,0.49777777777777776,0.5228072388020333,0.03742419798884668,48
0.0022959232330322264,0.00042059673931665664,0.0018958568572998047,9.380944311314954e-05,0.1,sigmoid,0.01,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.4911504424778761,0.49557522123893805,0.497787610619469,0.49321266968325794,0.4955555555555556,0.49465629991501936,0.0022730283082275067,62
0.005982875823974609,0.0005160404119158269,0.002311420440673828,4.4681550049307515e-05,0.1,sigmoid,0.05,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.4756637168141593,0.48008849557522126,0.4690265486725664,0.47737556561085975,0.48444444444444446,0.47731975422345024,0.0050980382999597776,69
0.008741235733032227,0.0010236531343991323,0.0023794651031494142,2.7118329104741377e-05,0.1,sigmoid,0.05,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.4646017699115044,0.5515170670037927,0.4778761061946903,0.5235671191553544,0.4711111111111111,0.4977346346752906,0.03394356248075684,57
0.009036970138549805,0.002614511024217926,0.00417637825012207,0.001873920315041744,0.1,sigmoid,0.05,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.4690265486725664,0.47345132743362833,0.47123893805309736,0.47737556561085975,0.48,0.4742184759540303,0.003995385018914831,76
0.01578683853149414,0.003015479007498979,0.005838823318481445,0.002303869689276239,0.1,sigmoid,0.1,StandardScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.4358407079646018,0.45353982300884954,0.45353982300884954,0.4434389140271493,0.44666666666666666,0.44660518693522333,0.006664554393836265,85
0.037454080581665036,0.03536075704666253,0.0051708221435546875,0.0018722419317735676,0.1,sigmoid,0.1,RobustScaler(),"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.42920353982300885,0.5139064475347661,0.45353982300884954,0.46153846153846156,0.45555555555555555,0.4627487654921284,0.02785822077477305,80
0.010923337936401368,0.0011509957452837578,0.004416036605834961,0.0011209047844202883,0.1,sigmoid,0.1,passthrough,"{'model__gamma': 0.1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.4336283185840708,0.4424778761061947,0.45353982300884954,0.4434389140271493,0.4488888888888889,0.4443947641230306,0.00669826422372945,87
0.06863112449645996,0.040572707697126904,0.0350245475769043,0.005534406908775523,1,rbf,0.01,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.5730088495575221,0.5369785082174463,0.4993678887484197,0.5927601809954751,0.5755555555555556,0.5555341966148838,0.03343937778623917,41
0.030905437469482423,0.007019982994795991,0.021744441986083985,0.010207643829887187,1,rbf,0.01,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.7389380530973451,0.6918457648546145,0.7101769911504425,0.7171945701357466,0.7355555555555555,0.7187421869587408,0.017261156344401833,3
0.028077316284179688,0.0037214746263820337,0.017956924438476563,0.0016458625726195222,1,rbf,0.01,passthrough,"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.5707964601769911,0.5303413400758533,0.4993678887484197,0.5927601809954751,0.5755555555555556,0.5537642851104589,0.03403890903731669,43
0.052500581741333006,0.016040553174799143,0.03553495407104492,0.01022004252734988,1,rbf,0.05,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.5730088495575221,0.6061946902654867,0.5707964601769911,0.5950226244343891,0.5755555555555556,0.5841156359979889,0.014003450723765182,23
0.04342660903930664,0.012771757081989552,0.01565890312194824,0.0019312732313821876,1,rbf,0.05,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.7411504424778761,0.6829962073324904,0.7146017699115044,0.7171945701357466,0.7377777777777778,0.7187441535270791,0.020793252965805385,1
0.04161539077758789,0.01248396736739577,0.0242919921875,0.004410867202164214,1,rbf,0.05,passthrough,"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.5730088495575221,0.6039823008849557,0.5730088495575221,0.5950226244343891,0.5755555555555556,0.5841156359979889,0.012912344153808902,23
0.03649735450744629,0.0010663446797562312,0.021503782272338866,0.0007911373494978818,1,rbf,0.1,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.5730088495575221,0.6061946902654867,0.4993678887484197,0.5950226244343891,0.5755555555555556,0.5698299217122746,0.03732252729096868,29
0.03796753883361816,0.0045643809800092,0.016845130920410158,0.002494463621940506,1,rbf,0.1,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.7411504424778761,0.754424778761062,0.643173198482933,0.7171945701357466,0.7377777777777778,0.7187441535270791,0.03962523970582985,1
0.045345640182495116,0.00920750998951482,0.024570512771606445,0.0023901954840824927,1,rbf,0.1,passthrough,"{'model__gamma': 1, 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.5752212389380531,0.5325537294563842,0.5730088495575221,0.5927601809954751,0.5755555555555556,0.569819910900598,0.019936226149363086,30
0.006381511688232422,0.002023322647635285,0.003667306900024414,0.001525583263903215,1,sigmoid,0.01,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.49557522123893805,0.49557522123893805,0.497787610619469,0.497737556561086,0.49777777777777776,0.49689067748724175,0.0010741964827045264,58
0.00803070068359375,0.002304116445720995,0.0029619216918945314,0.0007412761973595952,1,sigmoid,0.01,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.5,0.49557522123893805,0.49557522123893805,0.5416666666666666,0.49777777777777776,0.5061189773844641,0.017849354586241043,52
0.0025386810302734375,0.0006603308559702046,0.0030034542083740234,0.0007307245068516177,1,sigmoid,0.01,passthrough,"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.4911504424778761,0.4889380530973451,0.497787610619469,0.5371417797888386,0.49777777777777776,0.5025591327522613,0.017648117631377327,53
0.008471250534057617,0.002016400327341047,0.0038036346435546876,0.0015432694814747948,1,sigmoid,0.05,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.48008849557522126,0.48672566371681414,0.4668141592920354,0.4751131221719457,0.47555555555555556,0.47685939926231447,0.006533399963765356,70
0.01280207633972168,0.004050816036061812,0.00485696792602539,0.0023804912676263154,1,sigmoid,0.05,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.48008849557522126,0.47345132743362833,0.47345132743362833,0.4592760180995475,0.48,0.47325343370840506,0.007585258049740834,77
0.006855010986328125,0.00034906440690215905,0.0031118392944335938,0.0006953200461938011,1,sigmoid,0.05,passthrough,"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.4756637168141593,0.47345132743362833,0.4889380530973451,0.5167797888386123,0.4777777777777778,0.4865221327923045,0.016041055546539885,67
0.017557859420776367,0.00705227669076367,0.003938913345336914,0.001137716592182431,1,sigmoid,0.1,StandardScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.43805309734513276,0.5875474083438684,0.4646017699115044,0.4660633484162896,0.4488888888888889,0.48103090258113684,0.05425847558668158,68
0.015204524993896485,0.0032980744187380167,0.003739023208618164,0.0009169183361525742,1,sigmoid,0.1,RobustScaler(),"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.47345132743362833,0.45132743362831856,0.44026548672566373,0.4479638009049774,0.5292063492063492,0.4684428795797874,0.03232206804183505,78
0.012707948684692383,0.003705193222416716,0.0031271934509277343,0.0005227366706108405,1,sigmoid,0.1,passthrough,"{'model__gamma': 1, 'model__kernel': 'sigmoid', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.45132743362831856,0.5139064475347661,0.4668141592920354,0.46153846153846156,0.44666666666666666,0.4680506337320497,0.02401513016575995,79
